CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16152,268,1,1829.04,1,2,4,124,Cant Lose
16153,49,5,1824.23,3,4,4,344,Loyal Customers
16156,8,9,3122.04,5,5,5,555,Champions
16157,15,3,656.69,4,4,3,443,Loyal Customers
16159,281,1,348.2,1,2,2,122,Lost
16160,64,2,1025.44,3,3,4,334,Loyal Customers
16161,1,19,5575.56,5,5,5,555,Champions
16162,251,1,37.4,1,2,1,121,Lost
16163,231,2,856.6,1,3,3,133,At Risk
16164,16,3,822.48,4,4,3,443,Loyal Customers
16168,10,27,3787.6,5,5,5,555,Champions
16169,7,4,1822.97,5,4,4,544,Champions
16170,50,6,1885.05,3,5,4,354,Loyal Customers
16171,58,1,73.2,3,2,1,321,Need Attention
16172,94,5,1140.21,2,4,4,244,At Risk
16173,15,6,1418.32,4,5,4,454,Champions
16174,125,3,1009.5500000000001,2,4,4,244,At Risk
16175,93,4,1037.59,2,4,4,244,At Risk
16177,49,1,331.95,3,2,2,322,Need Attention
16178,137,1,197.9,2,2,1,221,Lost
16179,60,1,215.83,3,2,1,321,Need Attention
16180,99,8,10254.18,2,5,5,255,At Risk
16181,72,1,305.54,2,2,2,222,Lost
16182,71,4,6617.65,3,4,5,345,Loyal Customers
16183,66,1,338.71000000000004,3,2,2,322,Need Attention
16184,63,6,1158.79,3,5,4,354,Loyal Customers
16185,16,2,529.41,4,3,3,433,Loyal Customers
16186,22,12,4006.94,4,5,5,455,Champions
16187,31,15,6911.4400000000005,4,5,5,455,Champions
16188,44,4,981.86,3,4,4,344,Loyal Customers
16189,15,2,215.48,4,3,1,431,Others
16190,39,1,215.08,3,2,1,321,Need Attention
16191,2,13,5180.52,5,5,5,555,Champions
16193,236,1,314.45,1,2,2,122,Lost
16198,74,1,400.68100000000004,2,2,2,222,Lost
16200,3,2,1080.6200000000001,5,3,4,534,Loyal Customers
16201,2,4,1863.47,5,4,4,544,Champions
16202,360,1,365.27,1,2,2,122,Lost
16203,58,4,592.9,3,4,3,343,Loyal Customers
16204,22,1,405.71,4,2,2,422,Promising
16205,30,4,761.38,4,4,3,443,Loyal Customers
16206,54,4,537.0600000000001,3,4,3,343,Loyal Customers
16207,24,1,394.38,4,2,2,422,Promising
16208,44,2,664.26,3,3,3,333,Loyal Customers
16209,88,5,2262.62,2,4,5,245,At Risk
16210,1,18,21086.3,5,5,5,555,Champions
16211,88,1,547.02,2,2,3,223,Cant Lose
16212,18,2,690.34,4,3,3,433,Loyal Customers
16213,78,1,159.0,2,2,1,221,Lost
16214,170,3,1062.75,2,4,4,244,At Risk
16215,80,1,242.35,2,2,1,221,Lost
16216,266,1,914.9300000000001,1,2,3,123,Cant Lose
16217,234,2,304.25,1,3,2,132,At Risk
16218,29,7,3084.68,4,5,5,455,Champions
16221,36,3,864.86,3,4,3,343,Loyal Customers
16222,317,1,846.72,1,2,3,123,Cant Lose
16224,56,4,1295.3,3,4,4,344,Loyal Customers
16225,44,5,1096.32,3,4,4,344,Loyal Customers
16226,202,3,255.12,1,4,2,142,At Risk
16227,224,1,314.22,1,2,2,122,Lost
16229,86,2,1010.6,2,3,4,234,At Risk
16230,189,2,542.03,1,3,3,133,At Risk
16232,43,4,990.88,3,4,4,344,Loyal Customers
16233,70,3,536.6800000000001,3,4,3,343,Loyal Customers
16235,40,5,867.31,3,4,3,343,Loyal Customers
16236,77,1,432.2,2,2,2,222,Lost
16239,56,2,414.2,3,3,2,332,Others
16240,23,2,3718.8,4,3,5,435,Loyal Customers
16241,9,13,2607.87,5,5,5,555,Champions
16242,7,7,3603.21,5,5,5,555,Champions
16243,33,2,409.1,3,3,2,332,Others
16244,211,2,1522.75,1,3,4,134,At Risk
16245,23,3,1413.66,4,4,4,444,Champions
16247,169,1,114.56,2,2,1,221,Lost
16248,61,1,152.94,3,2,1,321,Need Attention
16249,52,5,1800.07,3,4,4,344,Loyal Customers
16250,260,2,389.44,1,3,2,132,At Risk
16253,66,2,3683.86,3,3,5,335,Loyal Customers
16255,16,8,2619.91,4,5,5,455,Champions
16256,266,1,752.4300000000001,1,2,3,123,Cant Lose
16257,176,1,46.95,2,2,1,221,Lost
16258,44,5,5203.51,3,4,5,345,Loyal Customers
16260,50,1,1035.45,3,2,4,324,Others
16261,16,4,746.83,4,4,3,443,Loyal Customers
16265,8,9,5447.0,5,5,5,555,Champions
16266,73,7,861.89,2,5,3,253,At Risk
16268,70,2,667.65,3,3,3,333,Loyal Customers
16270,352,1,1141.24,1,2,4,124,Cant Lose
16271,2,5,1429.24,5,4,4,544,Champions
16272,116,1,411.7,2,2,2,222,Lost
16274,372,1,357.95,1,2,2,122,Lost
16275,196,1,559.87,1,2,3,123,Cant Lose
16276,176,1,810.6000000000001,2,2,3,223,Cant Lose
16278,99,1,566.38,2,2,3,223,Cant Lose
16279,20,3,1509.58,4,4,4,444,Champions
16281,71,1,2062.06,3,2,5,325,Others
16282,339,1,168.3,1,2,1,121,Lost
16283,5,5,1570.81,5,4,4,544,Champions
16284,30,2,823.97,4,3,3,433,Loyal Customers
16287,169,1,142.5,2,2,1,221,Lost
16292,121,1,302.25,2,2,2,222,Lost
16293,21,10,2248.9900000000002,4,5,5,455,Champions
16295,9,4,1328.55,5,4,4,544,Champions
16297,268,1,301.9,1,2,2,122,Lost
16298,22,3,598.2,4,4,3,443,Loyal Customers
16302,126,1,233.22,2,2,1,221,Lost
16303,25,3,5360.63,4,4,5,445,Champions
16305,138,1,361.21999999999997,2,2,2,222,Lost
16306,213,6,632.27,1,5,3,153,At Risk
16308,37,4,2560.0,3,4,5,345,Loyal Customers
16309,105,2,706.57,2,3,3,233,At Risk
16311,17,2,616.26,4,3,3,433,Loyal Customers
16313,2,2,274.15000000000003,5,3,2,532,Others
16315,330,1,226.37,1,2,1,121,Lost
16316,63,8,2938.91,3,5,5,355,Loyal Customers
16317,119,3,1341.65,2,4,4,244,At Risk
16318,34,1,328.15,3,2,2,322,Need Attention
16319,217,1,404.40000000000003,1,2,2,122,Lost
16320,171,2,1038.46,2,3,4,234,At Risk
16321,71,5,373.65000000000003,3,4,2,342,Others
16322,0,2,326.75,5,3,2,532,Others
16323,195,1,207.50000000000003,1,2,1,121,Lost
16324,127,3,428.68,2,4,2,242,At Risk
16325,46,3,594.24,3,4,3,343,Loyal Customers
16326,5,14,3110.96,5,5,5,555,Champions
16327,13,6,3844.22,4,5,5,455,Champions
16330,17,3,251.91,4,4,2,442,Others
16332,27,7,1593.2,4,5,4,454,Champions
16333,7,22,26626.8,5,5,5,555,Champions
16337,36,1,151.05,3,2,1,321,Need Attention
16338,156,1,214.79999999999998,2,2,1,221,Lost
16339,283,1,109.95,1,2,1,121,Lost
16340,106,1,549.07,2,2,3,223,Cant Lose
16341,24,4,1971.87,4,4,4,444,Champions
16342,74,4,322.41,2,4,2,242,At Risk
16343,15,2,370.47999999999996,4,3,2,432,Others
16344,157,1,101.10000000000001,2,2,1,221,Lost
16345,43,1,575.41,3,2,3,323,Others
16347,10,2,887.65,5,3,3,533,Loyal Customers
16348,31,7,1469.45,4,5,4,454,Champions
16349,290,1,53.5,1,2,1,121,Lost
16350,20,4,1116.47,4,4,4,444,Champions
16351,332,1,153.9,1,2,1,121,Lost
16352,17,2,494.44,4,3,3,433,Loyal Customers
16353,3,23,6675.71,5,5,5,555,Champions
16354,62,2,395.8,3,3,2,332,Others
16356,197,3,211.77,1,4,1,141,At Risk
16357,32,3,658.88,4,4,3,443,Loyal Customers
16358,0,4,2027.5,5,4,4,544,Champions
16359,6,9,1750.92,5,5,4,554,Champions
16360,4,6,3512.53,5,5,5,555,Champions
16361,9,4,896.66,5,4,3,543,Loyal Customers
16362,31,5,734.77,4,4,3,443,Loyal Customers
16363,52,1,109.36000000000001,3,2,1,321,Need Attention
16364,11,2,707.04,5,3,3,533,Loyal Customers
16365,17,9,1540.42,4,5,4,454,Champions
16366,18,1,327.3,4,2,2,422,Promising
16367,36,2,804.49,3,3,3,333,Loyal Customers
16368,1,2,497.43,5,3,3,533,Loyal Customers
16369,17,3,1553.66,4,4,4,444,Champions
16370,81,4,1320.56,2,4,4,244,At Risk
16372,32,2,367.93,4,3,2,432,Others
16374,65,2,473.03000000000003,3,3,2,332,Others
16376,8,2,987.01,5,3,4,534,Loyal Customers
16377,266,1,676.2,1,2,3,123,Cant Lose
16378,246,3,362.95,1,4,2,142,At Risk
16379,3,4,2157.4,5,4,5,545,Champions
16380,60,1,1780.59,3,2,4,324,Others
16383,74,2,668.36,2,3,3,233,At Risk
16384,89,2,584.5,2,3,3,233,At Risk
16385,59,3,555.89,3,4,3,343,Loyal Customers
16386,28,2,317.2,4,3,2,432,Others
16387,322,1,94.36,1,2,1,121,Lost
16389,52,4,1382.07,3,4,4,344,Loyal Customers
16392,269,1,221.19,1,2,1,121,Lost
16393,1,13,3046.21,5,5,5,555,Champions
16394,56,5,1555.34,3,4,4,344,Loyal Customers
16395,60,5,1486.9,3,4,4,344,Loyal Customers
16398,153,2,1705.8,2,3,4,234,At Risk
16399,18,2,408.57,4,3,2,432,Others
16400,94,1,303.93,2,2,2,222,Lost
16401,0,12,4098.32,5,5,5,555,Champions
16402,264,2,299.6,1,3,2,132,At Risk
16403,311,1,177.5,1,2,1,121,Lost
16404,69,1,443.05,3,2,2,322,Need Attention
16405,301,2,167.25,1,3,1,131,At Risk
16406,18,1,163.07,4,2,1,421,Promising
16407,12,10,2126.93,5,5,5,555,Champions
16409,35,5,2028.88,3,4,4,344,Loyal Customers
16411,18,2,214.65,4,3,1,431,Others
16412,53,1,151.83,3,2,1,321,Need Attention
16413,56,1,262.2,3,2,2,322,Need Attention
16414,21,2,126.25,4,3,1,431,Others
16415,43,1,210.35,3,2,1,321,Need Attention
16416,26,3,1051.4,4,4,4,444,Champions
16418,44,3,675.27,3,4,3,343,Loyal Customers
16419,112,6,972.23,2,5,4,254,At Risk
16422,16,51,34684.4,4,5,5,455,Champions
16423,24,1,346.12,4,2,2,422,Promising
16424,190,1,133.56,1,2,1,121,Lost
16425,301,1,302.7,1,2,2,122,Lost
16426,1,10,1908.25,5,5,4,554,Champions
16427,262,2,241.06,1,3,1,131,At Risk
16429,105,1,284.55,2,2,2,222,Lost
16430,56,1,300.85,3,2,2,322,Need Attention
16431,212,3,642.81,1,4,3,143,At Risk
16432,63,1,287.4,3,2,2,322,Need Attention
16433,27,1,184.26,4,2,1,421,Promising
16434,28,7,1522.25,4,5,4,454,Champions
16438,5,5,798.35,5,4,3,543,Loyal Customers
16440,7,5,3640.67,5,4,5,545,Champions
16441,66,2,381.2,3,3,2,332,Others
16442,1,3,616.79,5,4,3,543,Loyal Customers
16444,45,4,654.67,3,4,3,343,Loyal Customers
16445,33,1,230.51,3,2,1,321,Need Attention
16446,0,2,168472.5,5,3,5,535,Loyal Customers
16447,135,1,259.01,2,2,2,222,Lost
16448,197,1,188.89000000000001,1,2,1,121,Lost
16449,197,2,707.69,1,3,3,133,At Risk
16450,149,1,311.92,2,2,2,222,Lost
16451,87,1,266.97,2,2,2,222,Lost
16454,44,2,6.9,3,3,1,331,Others
16455,63,7,1841.18,3,5,4,354,Loyal Customers
16456,98,5,2158.37,2,4,5,245,At Risk
16457,217,1,208.36,1,2,1,121,Lost
16458,2,18,3482.7400000000002,5,5,5,555,Champions
16460,27,3,814.72,4,4,3,443,Loyal Customers
16461,177,1,151.42,2,2,1,221,Lost
16462,73,3,136.0,2,4,1,241,At Risk
16463,20,4,1422.4,4,4,4,444,Champions
16464,19,3,1314.68,4,4,4,444,Champions
16466,33,7,1603.46,3,5,4,354,Loyal Customers
16468,73,1,74.9,2,2,1,221,Lost
16469,23,4,650.43,4,4,3,443,Loyal Customers
16470,51,4,762.39,3,4,3,343,Loyal Customers
16471,274,1,223.95000000000002,1,2,1,121,Lost
16473,164,3,316.11,2,4,2,242,At Risk
16474,6,7,1871.5,5,5,4,554,Champions
16475,87,4,544.3,2,4,3,243,At Risk
16477,63,7,2494.46,3,5,5,355,Loyal Customers
16478,24,3,331.0,4,4,2,442,Others
16479,9,2,300.83,5,3,2,532,Others
16480,75,1,769.29,2,2,3,223,Cant Lose
16482,15,1,220.62,4,2,1,421,Promising
16483,191,1,139.35,1,2,1,121,Lost
16484,173,2,404.3,2,3,2,232,At Risk
16485,76,1,363.65,2,2,2,222,Lost
16488,32,3,498.8,4,4,3,443,Loyal Customers
16491,46,1,731.5,3,2,3,323,Others
16493,79,4,1351.63,2,4,4,244,At Risk
16494,296,1,826.53,1,2,3,123,Cant Lose
16495,2,3,684.41,5,4,3,543,Loyal Customers
16496,8,3,1599.52,5,4,4,544,Champions
16497,49,6,2965.69,3,5,5,355,Loyal Customers
16498,160,2,100.97,2,3,1,231,At Risk
16499,359,2,365.45,1,3,2,132,At Risk
16500,4,6,400.86,5,5,2,552,Others
16503,106,4,1431.93,2,4,4,244,At Risk
16504,24,1,484.38,4,2,2,422,Promising
16505,31,1,777.6,4,2,3,423,Promising
16506,19,2,90.30000000000001,4,3,1,431,Others
16509,296,1,363.7,1,2,2,122,Lost
16510,371,1,248.1,1,2,1,121,Lost
16511,21,3,950.26,4,4,4,444,Champions
16513,4,4,874.59,5,4,3,543,Loyal Customers
16515,51,5,1627.13,3,4,4,344,Loyal Customers
16516,29,1,101.69999999999999,4,2,1,421,Promising
16517,276,1,162.7,1,2,1,121,Lost
16518,60,2,484.32,3,3,2,332,Others
16519,24,2,215.07999999999998,4,3,1,431,Others
16520,185,3,1046.57,1,4,4,144,At Risk
16523,1,21,9418.470000000001,5,5,5,555,Champions
16525,1,26,13027.45,5,5,5,555,Champions
16526,171,1,290.36,2,2,2,222,Lost
16527,80,1,228.06,2,2,1,221,Lost
16528,3,1,244.41,5,2,1,521,Promising
16529,189,1,455.25,1,2,2,122,Lost
16531,21,7,1244.59,4,5,4,454,Champions
16532,17,3,6748.8,4,4,5,445,Champions
16533,18,3,1095.56,4,4,4,444,Champions
16535,4,1,593.75,5,2,3,523,Promising
16536,109,1,548.97,2,2,3,223,Cant Lose
16539,2,4,1388.81,5,4,4,544,Champions
16542,53,1,119.62,3,2,1,321,Need Attention
16545,164,1,339.3,2,2,2,222,Lost
16546,290,2,787.15,1,3,3,133,At Risk
16549,9,10,4154.64,5,5,5,555,Champions
16550,108,5,2298.97,2,4,5,245,At Risk
16551,95,3,922.12,2,4,3,243,At Risk
16552,242,2,379.73,1,3,2,132,At Risk
16553,162,12,5719.82,2,5,5,255,At Risk
16554,41,3,837.1,3,4,3,343,Loyal Customers
16555,34,2,285.89,3,3,2,332,Others
16556,66,7,3313.79,3,5,5,355,Loyal Customers
16557,23,2,281.85,4,3,2,432,Others
16558,0,20,8338.49,5,5,5,555,Champions
16560,26,2,841.41,4,3,3,433,Loyal Customers
16561,5,2,511.12,5,3,3,533,Loyal Customers
16563,53,1,1077.74,3,2,4,324,Others
16565,363,1,173.7,1,2,1,121,Lost
16566,14,5,614.66,4,4,3,443,Loyal Customers
16567,193,2,865.6,1,3,3,133,At Risk
16569,2,1,124.2,5,2,1,521,Promising
16570,14,10,3738.4,4,5,5,455,Champions
16571,26,3,1421.69,4,4,4,444,Champions
16572,126,3,1009.6,2,4,4,244,At Risk
16573,84,2,663.61,2,3,3,233,At Risk
16574,70,1,451.44,3,2,2,322,Need Attention
16581,182,1,105.84,1,2,1,121,Lost
16582,112,1,313.62,2,2,2,222,Lost
16583,373,1,233.45,1,2,1,121,Lost
16584,79,2,936.08,2,3,3,233,At Risk
16586,248,1,463.95,1,2,2,122,Lost
16587,231,1,225.15,1,2,1,121,Lost
16589,70,3,459.24,3,4,2,342,Others
16591,68,1,213.5,3,2,1,321,Need Attention
16592,3,16,4113.68,5,5,5,555,Champions
16593,50,3,330.03,3,4,2,342,Others
16594,74,1,181.09,2,2,1,221,Lost
16595,60,1,360.16,3,2,2,322,Need Attention
16596,15,2,250.15,4,3,1,431,Others
16597,3,1,90.04,5,2,1,521,Promising
16598,285,1,145.04999999999998,1,2,1,121,Lost
16600,3,6,813.52,5,5,3,553,Loyal Customers
16601,40,1,244.79999999999998,3,2,1,321,Need Attention
16602,35,1,528.08,3,2,3,323,Others
16603,74,2,482.47,2,3,2,232,At Risk
16607,17,14,3347.71,4,5,5,455,Champions
16609,14,7,5493.46,4,5,5,455,Champions
16610,218,1,75.66,1,2,1,121,Lost
16611,185,1,129.49,1,2,1,121,Lost
16612,32,4,1187.66,4,4,4,444,Champions
16613,69,1,618.59,3,2,3,323,Others
16614,182,1,506.19,1,2,3,123,Cant Lose
16616,14,2,500.42,4,3,3,433,Loyal Customers
16617,235,1,151.85,1,2,1,121,Lost
16618,30,5,2647.59,4,4,5,445,Champions
16619,263,1,226.21,1,2,1,121,Lost
16620,3,2,178.96,5,3,1,531,Others
16621,51,4,813.48,3,4,3,343,Loyal Customers
16623,245,1,129.45,1,2,1,121,Lost
16624,80,2,810.5699999999999,2,3,3,233,At Risk
16625,274,1,333.08,1,2,2,122,Lost
16626,0,17,4413.1,5,5,5,555,Champions
16627,78,1,322.8,2,2,2,222,Lost
16628,29,5,2188.05,4,4,5,445,Champions
16629,73,2,417.73,2,3,2,232,At Risk
16633,16,6,2883.1,4,5,5,455,Champions
16634,222,2,217.9,1,3,1,131,At Risk
16637,31,4,1154.47,4,4,4,444,Champions
16638,22,10,1680.72,4,5,4,454,Champions
16639,30,3,1257.51,4,4,4,444,Champions
16641,105,1,231.10000000000002,2,2,1,221,Lost
16642,4,2,688.33,5,3,3,533,Loyal Customers
16643,245,1,487.51,1,2,2,122,Lost
16644,177,2,833.78,2,3,3,233,At Risk
16647,169,2,214.06,2,3,1,231,At Risk
16648,42,1,290.65999999999997,3,2,2,322,Need Attention
16650,71,1,518.42,3,2,3,323,Others
16652,58,7,6773.97,3,5,5,355,Loyal Customers
16653,15,2,1212.66,4,3,4,434,Loyal Customers
16654,140,4,601.27,2,4,3,243,At Risk
16655,17,6,3794.52,4,5,5,455,Champions
16656,21,15,8625.8,4,5,5,455,Champions
16657,9,4,933.62,5,4,3,543,Loyal Customers
16658,367,1,123.24,1,2,1,121,Lost
16659,188,1,39.12,1,2,1,121,Lost
16660,15,4,1267.6499999999999,4,4,4,444,Champions
16665,361,1,135.39999999999998,1,2,1,121,Lost
16666,18,1,118.98,4,2,1,421,Promising
16667,67,2,570.13,3,3,3,333,Loyal Customers
16668,14,6,306.71999999999997,4,5,2,452,Others
16669,23,3,1374.8700000000001,4,4,4,444,Champions
16670,16,11,4095.9,4,5,5,455,Champions
16671,27,3,1692.27,4,4,4,444,Champions
16672,1,20,8134.9400000000005,5,5,5,555,Champions
16674,54,2,319.61,3,3,2,332,Others
16676,33,4,1592.1200000000001,3,4,4,344,Loyal Customers
16678,2,12,3109.99,5,5,5,555,Champions
16679,365,1,129.75,1,2,1,121,Lost
16680,42,1,183.7,3,2,1,321,Need Attention
16681,72,6,1770.34,2,5,4,254,At Risk
16682,4,5,1028.0,5,4,4,544,Champions
16684,3,28,66653.56,5,5,5,555,Champions
16685,60,2,324.24,3,3,2,332,Others
16686,46,7,3062.83,3,5,5,355,Loyal Customers
16688,0,4,1260.86,5,4,4,544,Champions
16689,75,2,422.59999999999997,2,3,2,232,At Risk
16690,71,2,225.57999999999998,3,3,1,331,Others
16692,255,2,1276.0,1,3,4,134,At Risk
16693,68,2,482.01,3,3,2,332,Others
16696,134,4,657.9000000000001,2,4,3,243,At Risk
16697,240,1,112.75,1,2,1,121,Lost
16698,226,2,1998.0,1,3,4,134,At Risk
16700,8,13,5076.55,5,5,5,555,Champions
16701,8,13,5398.3,5,5,5,555,Champions
16705,0,20,14034.99,5,5,5,555,Champions
16706,36,3,531.35,3,4,3,343,Loyal Customers
16708,45,1,656.63,3,2,3,323,Others
16709,84,5,3029.87,2,4,5,245,At Risk
16710,18,10,2483.04,4,5,5,455,Champions
16711,2,5,1651.03,5,4,4,544,Champions
16712,8,11,3645.43,5,5,5,555,Champions
16713,18,15,6923.13,4,5,5,455,Champions
16714,218,3,1161.53,1,4,4,144,At Risk
16715,77,1,301.71999999999997,2,2,2,222,Lost
16716,266,2,901.2,1,3,3,133,At Risk
16717,23,6,3858.38,4,5,5,455,Champions
16718,368,1,623.75,1,2,3,123,Cant Lose
16719,14,7,1790.42,4,5,4,454,Champions
16720,25,1,155.24,4,2,1,421,Promising
16721,261,1,292.47,1,2,2,122,Lost
16722,16,13,4730.81,4,5,5,455,Champions
16723,90,2,589.15,2,3,3,233,At Risk
16725,301,7,781.02,1,5,3,153,At Risk
16726,25,5,1382.02,4,4,4,444,Champions
16727,363,1,272.82,1,2,2,122,Lost
16728,45,4,1054.67,3,4,4,344,Loyal Customers
16729,37,21,7239.92,3,5,5,355,Loyal Customers
16730,51,3,743.11,3,4,3,343,Loyal Customers
16732,31,1,603.75,4,2,3,423,Promising
16734,51,3,650.51,3,4,3,343,Loyal Customers
16735,78,5,2300.56,2,4,5,245,At Risk
16737,52,1,417.59999999999997,3,2,2,322,Need Attention
16738,297,1,3.75,1,2,1,121,Lost
16739,176,1,323.0,2,2,2,222,Lost
16742,46,1,464.9,3,2,2,322,Need Attention
16743,28,7,2238.09,4,5,5,455,Champions
16744,10,7,1304.76,5,5,4,554,Champions
16745,86,17,7194.3,2,5,5,255,At Risk
16746,4,18,6697.66,5,5,5,555,Champions
16747,37,2,836.06,3,3,3,333,Loyal Customers
16748,17,5,1515.9,4,4,4,444,Champions
16750,44,5,623.93,3,4,3,343,Loyal Customers
16751,30,1,1764.72,4,2,4,424,Promising
16752,372,1,207.5,1,2,1,121,Lost
16753,57,1,223.92000000000002,3,2,1,321,Need Attention
16754,371,1,2002.4,1,2,4,124,Cant Lose
16755,113,3,1496.83,2,4,4,244,At Risk
16756,214,1,239.4,1,2,1,121,Lost
16757,318,1,106.83000000000001,1,2,1,121,Lost
16758,64,1,369.34000000000003,3,2,2,322,Need Attention
16759,7,3,789.79,5,4,3,543,Loyal Customers
16761,96,1,316.62,2,2,2,222,Lost
16762,19,3,1501.38,4,4,4,444,Champions
16763,198,1,611.85,1,2,3,123,Cant Lose
16764,3,13,2799.25,5,5,5,555,Champions
16765,293,1,34.0,1,2,1,121,Lost
16766,272,2,1145.6,1,3,4,134,At Risk
16767,30,11,5580.6,4,5,5,455,Champions
16768,47,3,478.09000000000003,3,4,2,342,Others
16769,259,1,380.39,1,2,2,122,Lost
16770,57,5,770.1,3,4,3,343,Loyal Customers
16771,32,5,2246.81,4,4,5,445,Champions
16773,56,1,171.59,3,2,1,321,Need Attention
16774,67,4,661.52,3,4,3,343,Loyal Customers
16775,9,11,1695.66,5,5,4,554,Champions
16776,59,1,388.28,3,2,2,322,Need Attention
16777,79,2,226.35,2,3,1,231,At Risk
16778,73,2,245.94,2,3,1,231,At Risk
16779,1,22,10629.720000000001,5,5,5,555,Champions
16780,99,2,425.19,2,3,2,232,At Risk
16781,371,1,311.25,1,2,2,122,Lost
16782,9,13,2279.9,5,5,5,555,Champions
16784,19,1,107.6,4,2,1,421,Promising
16788,122,2,597.48,2,3,3,233,At Risk
16789,7,1,80.8,5,2,1,521,Promising
16790,3,6,1545.6200000000001,5,5,4,554,Champions
16791,28,7,1721.78,4,5,4,454,Champions
16792,281,2,110.38000000000001,1,3,1,131,At Risk
16793,56,1,243.84,3,2,1,321,Need Attention
16794,0,10,1222.71,5,5,4,554,Champions
16795,364,1,414.88,1,2,2,122,Lost
16796,88,1,305.62,2,2,2,222,Lost
16800,10,1,1201.49,5,2,4,524,Promising
16801,162,4,1619.73,2,4,4,244,At Risk
16803,64,1,332.3,3,2,2,322,Need Attention
16804,22,3,536.99,4,4,3,443,Loyal Customers
16805,173,2,460.59,2,3,2,232,At Risk
16806,102,4,801.49,2,4,3,243,At Risk
16807,142,3,1121.59,2,4,4,244,At Risk
16808,98,2,288.42,2,3,2,232,At Risk
16809,22,5,914.69,4,4,3,443,Loyal Customers
16810,191,1,309.54,1,2,2,122,Lost
16811,4,2,547.07,5,3,3,533,Loyal Customers
16812,360,1,479.35,1,2,2,122,Lost
16813,7,10,1692.98,5,5,4,554,Champions
16814,13,21,6509.1,4,5,5,455,Champions
16816,102,4,417.06,2,4,2,242,At Risk
16817,2,9,1604.75,5,5,4,554,Champions
16818,10,11,3349.57,5,5,5,555,Champions
16820,95,1,497.61,2,2,3,223,Cant Lose
16823,226,1,358.38,1,2,2,122,Lost
16824,15,2,460.64,4,3,2,432,Others
16825,38,2,775.1800000000001,3,3,3,333,Loyal Customers
16826,50,1,341.7,3,2,2,322,Need Attention
16828,92,2,128.5,2,3,1,231,At Risk
16829,156,1,197.22,2,2,1,221,Lost
16830,38,1,325.91,3,2,2,322,Need Attention
16832,183,3,199.15,1,4,1,141,At Risk
16833,0,4,1106.53,5,4,4,544,Champions
16834,227,1,413.46,1,2,2,122,Lost
16835,127,2,180.85,2,3,1,231,At Risk
16836,39,2,251.87,3,3,2,332,Others
16837,30,11,3170.98,4,5,5,455,Champions
16838,196,2,588.85,1,3,3,133,At Risk
16839,8,34,16594.35,5,5,5,555,Champions
16841,36,6,1869.82,3,5,4,354,Loyal Customers
16842,100,3,1264.19,2,4,4,244,At Risk
16843,42,16,10196.57,3,5,5,355,Loyal Customers
16846,49,1,214.32,3,2,1,321,Need Attention
16847,42,1,193.44,3,2,1,321,Need Attention
16848,52,1,281.42,3,2,2,322,Need Attention
16849,186,1,124.57,1,2,1,121,Lost
16850,333,1,332.41,1,2,2,122,Lost
16851,3,3,342.45,5,4,2,542,Others
16852,9,2,144.91000000000003,5,3,1,531,Others
16855,23,2,328.4,4,3,2,432,Others
16856,14,1,35.400000000000006,4,2,1,421,Promising
16858,368,1,375.69000000000005,1,2,2,122,Lost
16859,144,2,747.81,2,3,3,233,At Risk
16861,59,2,173.76,3,3,1,331,Others
16863,30,2,502.8,4,3,3,433,Loyal Customers
16866,140,3,207.73999999999998,2,4,1,241,At Risk
16869,22,4,825.42,4,4,3,443,Loyal Customers
16871,21,6,2812.34,4,5,5,455,Champions
16872,76,3,680.02,2,4,3,243,At Risk
16873,4,6,7123.62,5,5,5,555,Champions
16875,66,5,2095.53,3,4,5,345,Loyal Customers
16877,11,6,853.72,5,5,3,553,Loyal Customers
16878,83,1,13.3,2,2,1,221,Lost
16880,30,7,1519.08,4,5,4,454,Champions
16881,66,1,432.0,3,2,2,322,Need Attention
16882,66,3,705.12,3,4,3,343,Loyal Customers
16883,186,2,276.73,1,3,2,132,At Risk
16884,37,2,429.84000000000003,3,3,2,332,Others
16885,14,3,471.51,4,4,2,442,Others
16887,34,1,194.88,3,2,1,321,Need Attention
16889,194,3,1578.67,1,4,4,144,At Risk
16891,1,5,809.7,5,4,3,543,Loyal Customers
16892,0,5,525.54,5,4,3,543,Loyal Customers
16893,366,1,145.93,1,2,1,121,Lost
16895,64,1,219.14,3,2,1,321,Need Attention
16897,298,2,289.78,1,3,2,132,At Risk
16898,25,3,508.81,4,4,3,443,Loyal Customers
16899,7,6,1281.56,5,5,4,554,Champions
16900,16,3,887.11,4,4,3,443,Loyal Customers
16902,115,1,1706.88,2,2,4,224,Cant Lose
16903,28,1,373.24,4,2,2,422,Promising
16904,3,16,3754.27,5,5,5,555,Champions
16905,4,7,3102.43,5,5,5,555,Champions
16906,81,4,579.77,2,4,3,243,At Risk
16907,28,5,981.65,4,4,4,444,Champions
16909,71,1,379.14,3,2,2,322,Need Attention
16910,3,8,1510.06,5,5,4,554,Champions
16912,28,11,2575.38,4,5,5,455,Champions
16913,289,1,113.44,1,2,1,121,Lost
16914,35,1,208.46,3,2,1,321,Need Attention
16915,8,6,621.6800000000001,5,5,3,553,Loyal Customers
16916,23,2,576.26,4,3,3,433,Loyal Customers
16917,276,1,391.52,1,2,2,122,Lost
